,id,tweets,tweet_sentiment_value
936,595f9451745dc32c7a70a7d0,airfrance just messaged there looking forward resolving this issue,2
937,595f97d3745dc32c7a70a7dd,chaddickerson once boarded france flight tried best bonjour flight attendant smiled ,2
938,595fa176745dc32c7a70a7f8,airfrance delivered jamiemannequin wine after four days after business class flight home sunday ,2
939,595fa498745dc32c7a70a805,kudos airfrance getting delayed timely fashion ,2
940,595fb026745dc32c7a70a821,airfrance thank airfrance guys rock thank putting mind ease,2
941,595fb1f9745dc32c7a70a829,airfrancein dream come true flight with airfrance triptousa,2
942,595fb934745dc32c7a70a83a,great news those travelling with france watch dinner their flight ,2
943,595fc166745dc32c7a70a84c,safooraoyw airfrance down today thanks,2
944,595fd33a745dc32c7a70a870,design inspiration responsive microsite provide airfrance fans chance free trip webdesign ,2
945,595fd9a3745dc32c7a70a878,thankyouchile chile santiago greattrip karllagerfeld teamkarl airfrance latergram ,2
946,595fe88f745dc32c7a70a89b,globallyhedged angeles france puts back flying ,2
947,595ff2d4745dc32c7a70a8bd,airfrance thanks your help today,2
948,595ff3fd745dc32c7a70a8c1,author lucky ,2
949,595ffebb745dc32c7a70a8d3,airfrance airfrance will signage make easy terminal merci coup,2
950,59600212745dc32c7a70a8d7,loving these chic totally onbrand and comfy pillows france flight good night paris here ,2
951,5960025c745dc32c7a70a8d9,airfrance made positive news your flight staff delightful orly airportnot much,2
952,59600323745dc32c7a70a8dd,aireuropa thanks please hesitate keep airfrance also best,2
953,59600e67745dc32c7a70a8f6,coworkers just quit last week working airfrance lounge wanna work there,2
954,59601e90745dc32c7a70a917,airfrance safety demo video chic ,2
955,596020d0745dc32c7a70a91f,france boeing  seat map much wanted there  ,2
956,59603c12745dc32c7a70a95f,aprilhathcock lufthansa airfrance france,2
957,596057f0745dc32c7a70a980,delta airfrance again service airlines great very pleasant they cant control airport congestion ,2
958,59606426745dc32c7a70a98c,time begin long haul flight back hope airfrance some good inflight entertainment films watch from guangzhouglasgow,2
959,596068e1745dc32c7a70a992,this france plane,2
960,59608151745dc32c7a70a9ae,arampell airfrance wow its favorite airline ive never waited all,2
961,59608660745dc32c7a70a9b7,airfrancein hoping praying win jadore france  triptousa ,2
962,5960970b745dc32c7a70a9d9,excellent idea airfrance helps bring your mind rest with inflight meditation sessions ,2
963,59609e40745dc32c7a70a9ea,ultmq behalf france skyteam wish pleasant flight,2
964,5960a3ef745dc32c7a70a9fb,france have sent reminder that have flight tomorrow thank guys forgot going away ,2
965,5960a87c745dc32c7a70aa0a,wouldnt normally shill clarinsfr airfrance lounge experience worth having relaxed,2
966,5960a8df745dc32c7a70aa0b,airfrance domestic amp ground staff bordeaux fantastic gifts forgot flight from paris kept weeks serviceexcellence,2
967,5960b183745dc32c7a70aa19,airfrance will thank,2
968,5960bd4c745dc32c7a70aa2f,getting most this trip courtesy airfrance ,2
969,5960c556745dc32c7a70aa41,msdoodigian airfrance sweet,2
970,5960cf9f745dc32c7a70aa52,airfrance thank,2
971,5960d03c745dc32c7a70aa54,vishaldadlani will also over france time,2
972,5960d2ac745dc32c7a70aa64,airfrance thank,2
973,5960dfee745dc32c7a70aa8d,karenelson airfrance happy found them,2
974,5962108dbeec944b5ec2d468,sixbhan airfrance thanks babe ,2
975,59623bffbeec944b5ec2d496,thank airfrance coming rescue today when easyjet cancelled flight provided with help support,2
976,596247f6beec944b5ec2d4a3,hanoitoon airfrance nclairport girlfriend contemplating vietnam trip great news,2
977,5962506e061f354e90953cf2,must commend airfrance their skyteam priority benefits facilities works across airlines when travelled around europe ,2
978,596250d7061f354e90953cf4,currently airfrance lounge waiting flight amp lounge staff actively offering champagne guests ,2
979,5962515f061f354e90953cf9,only complaint airfrance lounge that its crowded they offer full cold meals cuts amp salad snack,2
980,596255036c50a64eafa656b6,airfrance very much thank drinking this early enjoyed salad,2
981,59626bd24fe31f4f52a01f63,abigailmoon plane thank airfrance,2
982,596273fa4fe31f4f52a01f86,airfrance thank you ill waiting news,2
983,5962765b4fe31f4f52a01f8d,should love your airline airfrancetegelairport ,2
984,59627c814fe31f4f52a01fa4,fatimaptacek airfrance were business class france that explains  enjoy your trip,2
985,596294aa4fe31f4f52a02008,fav visitbritain ampexpedia creative execution airfrance customer insight ,2
986,5962a6924fe31f4f52a0203d,franceklm summer bookings show healthy increase says ,2
987,5962ac614fe31f4f52a02046,airfrance sure thing,2
988,5962da2a4fe31f4f52a0207f,took little vacation italy business class much nicer than airfrance a business class flat seats awesome,2
989,5962f8044fe31f4f52a0209d,france taking social customer service notch ,2
990,59630cba4fe31f4f52a020ba,airfrance thanks your assistance airfrance,2
991,596310144fe31f4f52a020c4,jonostrower just watched very excellent documentary frances first this weekend great reminder ,2
992,596315a94fe31f4f52a020e4,airfrance could stay here watch planes avgeek ,2
993,596322f64fe31f4f52a02127,texxonfire kulula their service never been problem very good experience last year when france cancelle ,2
994,59632f9d4fe31f4f52a02159,funnydanny amp granthpaulsen france upgraded business class from paris only  winning field,2
995,596334e14fe31f4f52a02174,marketing france spotlight this month love their creativity company which has ,2
996,5963446e4fe31f4f52a021a7,franceklm recovery keeps going ,2
997,596370474fe31f4f52a0220f,flying glorious france business class courtesy alaska mileage plan award tickets ,2
998,5963834f4fe31f4f52a02246,france wonderful last time this time have british airways ,2
999,596384514fe31f4f52a0224f,thank jonathon airfrance looking after well route cuba honeymoon  next stop ,2
1000,596392554fe31f4f52a02279,airfrance thanks message hire more people amp hand snacks snacks improve most situations,2
1001,596392f94fe31f4f52a0227b,boostbites airfrance huge congrats,2
1002,5963aba64fe31f4f52a022b4,france cheer runners official airline partner francisco marathon ,2
1003,5963c5184fe31f4f52a022ea,ckahinab airfrance wow take care friend,2
1004,5963dcd74fe31f4f52a02339,airfrance thank,2
1005,5963f7de4fe31f4f52a02377,onboard airfrance flying cdg love atmosphere airbus a ,2
1006,59640a174fe31f4f52a0239b,natide airfrance ick loved your pics though,2
1007,59640a904fe31f4f52a0239d,natide airfrance cant wait,2
1008,596434df4fe31f4f52a023be,gotta love airfrance answer flyairnz boiled lollies ,2
1009,596436b84fe31f4f52a023c0,airfrance thank very much,2
1010,596472e04fe31f4f52a0240b,france lounge paris amazing free facials please,2
1011,596481434fe31f4f52a02435,etparis love dreamy destination airfrance paris france ,2
1012,5964899d4fe31f4f52a02449,toonlawyer airfrance have good one,2
1013,5964a6734fe31f4f52a02485,first time have been charles gaulle airport passenger playing yamaha piano while waitingclassy place airfrance,2
1014,5964d8da4fe31f4f52a024df,kdawgjohnson airfrance thank you,2
1015,5964dd984fe31f4f52a024eb,airfrance thank france,2
1016,596506734fe31f4f52a0254c,taniazygar airfrance friendliest most professional airline world experience maybe theyll give nice price,2
1017,596513ec4fe31f4f52a02570,thank airfrance your response help what gives delta ,2
1018,596516084fe31f4f52a0257d,airfrance great thank you,2
1019,596543c14fe31f4f52a02624,airfrance cheers,2
1020,596555524fe31f4f52a02645,jocar peter adamfleming samcoatestimes ryanair france singapore either despite airport,2
1021,59656bf84fe31f4f52a02669,airfrance taking customer satisfaction seriously service flight magnifique af,2
1022,5965b7884fe31f4f52a026ac,angeles france puts back flying hedge accordingly ,2
1023,5965b9dd4fe31f4f52a026b0,mlpofficiel very happy hear something belief last week airfrance airline airport thanks,2
1024,5965c6154fe31f4f52a026c0,airfrance your airplanes smell nice,2
1025,5965f3194fe31f4f52a02723,airfrance thanks,2
1026,5965f77e4fe31f4f52a02734,update airfrance stepped corrected their mistake back business many many thanks guys rock best bday gift ever,2
1027,5965fb794fe31f4f52a0274b,airfrance thanks,2
1028,596602c04fe31f4f52a0276a,touchdown bonjour paris perfect flight merci airfrance ,2
1029,5966126d4fe31f4f52a02791,airfrance thank,2
1030,59664b3f4fe31f4f52a02864,airfrance already impressed this tasty example improving customer experience made flight ,2
1031,596650f14fe31f4f52a02898,sweet airfrance paris ,2
1032,596652e74fe31f4f52a028a2,welcome franceconcorde recommend cocktails ,2
1033,596654674fe31f4f52a028ab,airfrance combines french savoirfaire clogged ears takeoff marketing experience flyers ,2
1034,596669bf4fe31f4f52a028f2,bday blog girl  styleinspiratrice happythbirthday airfrance eiffeltwr sinspiratrice ,2
1035,5966891a4fe31f4f52a0293d,airfrance know your lounges have free champagne because know that dont know gonna make flight,2
1036,596689214fe31f4f52a0293e,airfrance youre beautiful people,2
1037,59668a084fe31f4f52a02945,banking gracefully over french countryside onboard airfrance airbus a want thank pilot ,2
1038,59668c8e4fe31f4f52a02950,raiwri thank your patience with normally advance seat selections france operated flights offered fee *han,2
1039,596690624fe31f4f52a02959,kbetteridge easyjet gatwickairport bristolairport airfrance were amazing better that staff ,2
1040,5966968e4fe31f4f52a02965,this airfrance flight iopflygirls favorite station system ,2
1041,5966a32a4fe31f4f52a0297c,airfrances inflight offering super french super delicious supercool ,2
1042,5966a6a24fe31f4f52a02980,arianespace airfrance that freaking cool,2
1043,5966c0174fe31f4f52a02996,arianespace jetcitystar airfrance wowwwwwbeautiful,2
1044,5966c6d74fe31f4f52a029a0,want look this face every long live airfrance delta live ,2
1045,5966cda34fe31f4f52a029a8,became best friends with pilot gave wings lol airfrance delta latergram ,2
1046,59682cbf976f440300c0f28f,airbusintheus airfrance flylaxairport lol lovely plane,2
1047,59683521976f440300c0f297,airfrance just submitted thanks,2
1048,59685ec3976f440300c0f2c0,reasons france premiere simply fantastique ,2
1049,5968674a976f440300c0f2c8,nouvelles trousses business airfrancefr chic french trendy  laboutiquerp avgeek airfrance ,2
1050,596881ca976f440300c0f304,saramg airfrance just wow,2
1051,59688275976f440300c0f305,really happy amp satisfied service provided airfrance cabin crew extremely nice welcomingbon juillet,2
1052,59688311976f440300c0f30b,really happy amp satisfied service provided airfrance cabin crew were extremely nice ,2
1053,596885cf976f440300c0f314,azizu airfrance that must truly awesome experience aziz were sure youve enjoyed ride,2
1054,5968999e976f440300c0f349,airfrance thank airfrance have sent information,2
1055,596899da976f440300c0f34a,arianespace airfrance wow thats awesome,2
1056,5968ce20976f440300c0f3e4,airfrance thanks,2
1057,5968d7b1976f440300c0f3f6,thanks upgrade airfrance really cool,2
1058,5968e441976f440300c0f414,beautiful livery beautiful aircraft airfrance a heading back ,2
1059,5968e901976f440300c0f42b,awwwwn airfrancefr skyteam livery would have loved that merci airfrance pour lar florence ,2
1060,5968f7ec976f440300c0f449,airfrance received thank you,2
1061,59690535976f440300c0f460,happy bastille day france  bastilleday airfrance ,2
1062,59690547976f440300c0f461,russinparis airfrance have good time,2
1063,59690c21976f440300c0f46b,airfrance francejordanie bordeauxtourism bertodiplo visitbordeaux ghbordeaux thank taking this wonderful trip bisous,2
1064,59691c89976f440300c0f487,airfrance amazing flight entertainment service great ,2
1065,5969417f976f440300c0f4c9,thanks airfrance red white blue cupcakes honor bastilleday would share photo gobbled them,2
1066,59694241976f440300c0f4cb,thanks airfrance free cupcakes bastilleday ,2
1067,5969447f976f440300c0f4e1,govmikehuckabee airfrance heard they have fantastic flights amp best movies,2
1068,5969502f976f440300c0f51b,celebrating bastilleday with airfrance lounge jfk travel travellife ,2
1069,5969a0fe976f440300c0f562,govmikehuckabee airfrance mike rockso much appreciate you ,2
1070,5969c21a976f440300c0f590,cool welcomed airfrance will enjoy triple flight hope next time ,2
1071,5969c4de976f440300c0f594,fews before enjoy premire dair france best beyond almost perfect firstclass flight journey ,2
1072,596a0103976f440300c0f5f4,airfrance thanks just dmed you,2
1073,596a072d976f440300c0f60c,hollywoodlibaf think still drunk champagne from first flight pgkfjejrjf love france bastille day,2
1074,596a174d976f440300c0f649,flying france premium cabin allows luxurious experience thanks iflyalaska ,2
1075,596a1d95976f440300c0f667,warm welcome yesterday from france washington station bastille day juillet thank proud ,2
1076,596a255f976f440300c0f67d,pradesmaxime united right airfrance awesome food ,2
1077,596a262e976f440300c0f680,appreciate companies that respond social media airfrance thank looking into issue caring about customers,2
1078,596a2bc8976f440300c0f68b,charles degaulle france seoul inside plane with air explanationunpolite crew amazingshame france,2
1079,596a52f3976f440300c0f6f6,have while things wrong airfrance guys their twitter great thanks your quick responses,2
1080,596ab2e1976f440300c0f7cd,airfrance thank very much have sent information message through thanks regards pablo,2
1081,596ab326976f440300c0f7ce,airfrance firdhatarie thank very much have sent information message through thanks regards pablo,2
1082,596ad749976f440300c0f7e7,airfrance have good weekend,2
1083,596adea0976f440300c0f7ed,france turmoil twitter returns roots business line pls rt ,2
1084,596af2b2976f440300c0f7fd,airfrance spoke your representative now thank,2
1085,596af729976f440300c0f801,airfrance found delivered bags faith restored thank guys,2
1086,596b10cb976f440300c0f820,avgeekmel airfrance airportfra very nice ive seen fhblf times flown fhblc fhble ,2
1087,596b3dd0976f440300c0f873,airfrance sent thank,2
1088,596b40b7976f440300c0f87a,airfrance thanks ive done that,2
1089,596b63df976f440300c0f8b5,airfrance will thankyou,2
1090,596b96e8976f440300c0f906,airfrance thanks your reply done,2
1091,596b9916976f440300c0f90b,airfrance done thanks,2
1092,596b9c77976f440300c0f913,airfrance thanks rome,2
1093,596be744976f440300c0f9b7,rakiichak flying wrong airline france sensational,2
1094,596c5d0f976f440300c0fac6,kislanykim airfrance similar experience with them last year laxcdg flight airfrance impressive ,2
1095,596c9962976f440300c0fc90,nothing tops when check france music selection yourself screen   ,2
1096,596cbbf1976f440300c0fdb5,la gastronomiein afrofoodie air france many thanks philippeloretstudios ,2
